TransactionID,CustomerID,TransactionAmount,PaymentType,ProductCategory,Quantity,DeviceType,IPAddress,ShippingAddress,BillingAddress,IsFraudulent,AccountAge,TransactionHour
4b913592-349,97ef1203,367.14,PayPal,Clothing,4,Tablet,163.77.167.222,98337 Rosario Prairie,219 Jamie Heights Apt. 111,1,190,15
14e3ba33-640,862d3975,637.67,Debit Card,Electronics,5,Mobile,39.149.45.33,395 Jacqueline Hill Apt. 820,32446 Alan Meadow,0,345,17
86327852-a7c,0d8c1416,583.48,Debit Card,Electronics,4,Desktop,48.191.21.89,906 Gilmore Road Apt. 607,9921 Hatfield Meadows,0,306,3
414b4df8-4e0,92941d72,222.56,Debit Card,Home,4,Desktop,109.157.174.220,17388 Cook Lake,338 Brown Cape,0,99,16
0a0364a5-c10,e938465b,647.58,Debit Card,Home,3,Desktop,91.162.18.37,71949 Kimberly Roads,680 Walters Meadows Apt. 434,0,35,19
6424549d-e82,c421cafc,628.61,Debit Card,Health,4,Desktop,111.15.130.104,58286 Kendra Springs,1384 Thomas Forks,0,322,10
0bd15db5-8e9,f3f6080c,852.1,Net Banking,Health,1,Desktop,85.160.195.185,387 Nicole Stravenue,991 Donna Rapid,0,166,22
dd9b53c8-53a,0ef9de62,904.73,Debit Card,Clothing,3,Mobile,1.246.225.85,4138 Kelley Stravenue Apt. 851,77762 Conner Ridge,0,193,21
69bf1b31-efb,34b07a96,705.66,Credit Card,Electronics,2,Mobile,129.63.29.44,6500 Walker Greens,0072 Lopez Village Apt. 418,0,304,22
929e2a61-768,c8403566,572.73,Net Banking,Electronics,1,Tablet,36.48.21.23,074 Michele Mews Suite 646,1752 Ronald Mission Suite 800,0,52,17
2f6f4a7c-147,22ce231b,95.29,Credit Card,Health,4,Tablet,39.230.131.206,2223 Rhonda Mills,835 Alexander Via Apt. 537,0,279,3
035a266e-4e5,692a0cba,661.5,PayPal,Home,4,Tablet,107.159.190.227,6058 Vazquez Plains Apt. 157,52625 Heath Spurs,0,337,21
49a55138-a44,5ce59519,795.27,Debit Card,Sports,3,Tablet,78.14.52.48,8494 Anne Knoll Apt. 166,2016 Angela Gateway Apt. 151,0,301,19
09018e87-b79,90f00cc5,390.12,Net Banking,Electronics,5,Tablet,189.99.18.24,5662 Ebony Falls,85584 Christopher Ranch Suite 130,0,196,9
bbb08470-aa9,9cab326a,594.63,Net Banking,Health,2,Mobile,151.8.238.193,06202 Michael Street,769 Guzman Cliff,0,59,23
11b37229-abd,f5782233,978.32,PayPal,Clothing,3,Mobile,134.128.180.69,133 Bell Creek Suite 388,576 Romero Flats,0,291,20
761ac151-120,c606791f,157.93,Credit Card,Home,3,Tablet,221.150.192.210,12546 Lisa Track,005 Cole Vista Suite 433,0,76,4
975e77df-fad,d9791ea6,966.2,Credit Card,Sports,2,Mobile,24.51.246.148,68676 Thomas Crest Apt. 206,52024 Kevin Road,0,200,10
5a7f0714-b6f,f210e701,230.6,PayPal,Electronics,2,Mobile,171.19.217.176,501 Barbara Ferry Suite 567,8690 Andrea Road Apt. 850,0,340,1
86ce61cb-7f2,b06f22c1,841.33,Net Banking,Home,4,Mobile,142.19.102.249,497 Torres Stravenue,0203 Brenda Lane,0,118,2
4aff167b-e89,3438c820,680.55,PayPal,Electronics,3,Mobile,126.214.224.248,99605 Pam Extensions,8510 James Turnpike Apt. 775,0,263,14
33bb53e1-86f,afbdbd4f,363.9,PayPal,Health,5,Tablet,161.38.134.60,2355 Scott Via,538 Martinez Squares,0,154,19
f94b90c7-3aa,c9b4e586,464.49,Net Banking,Sports,5,Desktop,6.240.48.255,61332 Samantha Roads Suite 906,7137 Russell Squares,1,214,2
23fb0ba4-05c,6fd1ed38,351.06,Net Banking,Home,1,Desktop,111.196.215.136,4556 Romero Valley Suite 704,5054 Denise Squares,0,280,12
ec217b64-3f2,e038ba46,489.52,Debit Card,Toys & Games,4,Mobile,39.137.67.93,559 Donald Spurs,015 Meyer Spring Apt. 646,0,22,10
cf987a53-a30,61a5499c,353.46,Credit Card,Sports,4,Mobile,28.87.209.66,738 Anderson Vista,0029 Sanders Isle,0,149,23
dbff1ea3-7c8,db72e703,992.43,Net Banking,Clothing,3,Mobile,21.77.160.51,718 Griffin Isle,9545 Peterson Fort Apt. 611,0,259,17
d4843a16-7b3,78af3bd0,883.95,Net Banking,Toys & Games,3,Mobile,216.121.205.28,382 Tom Dale Apt. 626,4643 Alexander Meadows Suite 279,0,382,20
eca6dfc0-0e8,dd5e9446,445.05,PayPal,Clothing,3,Mobile,182.137.166.172,708 Cody Park Suite 115,66586 Warren Orchard,0,290,19
b6e535e2-4ed,cecb6320,100.71,Net Banking,Toys & Games,3,Tablet,58.103.250.208,98794 Elizabeth Motorway Apt. 214,83685 Ross Garden,0,27,13
0b5d25ae-5a9,4bb24e6e,310.03,Credit Card,Sports,1,Mobile,222.238.153.64,2629 Chavez Trafficway Suite 562,44337 Paige Terrace,0,126,16
178c312c-03f,8fdc24a5,271.43,Net Banking,Sports,4,Mobile,180.58.108.7,389 Hamilton Ranch Apt. 282,17262 Alexandra Ranch Suite 570,0,366,10
d578ecfd-e5d,0c975170,633.48,PayPal,Clothing,3,Tablet,81.63.70.216,99007 Perez Corners Apt. 109,0990 April Route,0,228,10
fc25a231-8ba,ec1d34b2,809.75,Net Banking,Home,4,Desktop,10.144.173.211,33627 Turner Corners,7034 Grimes Mission Apt. 011,1,215,22
9a5328d4-41e,47015035,64.87,Debit Card,Clothing,4,Mobile,123.176.116.137,2147 Bryant Track,499 Lee Junction Suite 093,0,318,10
1dfcc8e9-31a,b8339d62,823.94,PayPal,Sports,5,Mobile,193.4.107.148,7204 Gutierrez Summit,998 Jordan Summit,0,218,18
b16e9b5b-aef,e80aa77c,738.26,Debit Card,Home,2,Mobile,67.69.46.230,39529 Heather Haven Apt. 809,9761 Melanie Underpass Apt. 959,0,22,3
0e3cd7ec-95e,b886f7c8,413.05,Credit Card,Toys & Games,3,Mobile,170.31.180.188,61930 Williams Track,9117 Mosley Island,0,190,11
5715ab0e-ee9,fb3bc23b,809.16,Debit Card,Home,3,Desktop,192.48.245.244,25584 Parks Lakes Apt. 579,497 Shelly Harbors Apt. 544,0,282,17
ee791046-45b,3a7caf9c,666.98,Net Banking,Health,1,Desktop,74.131.19.95,6297 Serrano Heights Apt. 860,539 Daniel Trafficway Suite 363,0,339,4
62f49f82-bec,a7bd6e61,179.95,PayPal,Sports,1,Mobile,170.142.209.86,764 Richardson Unions,66284 Christopher Curve,0,198,7
04379e36-cd2,4c31bcf4,513.55,PayPal,Clothing,2,Mobile,70.219.58.222,541 Jerry Lock,862 Wilkerson Burg Suite 397,0,353,4
a4e010bf-674,3eec7425,689.71,Net Banking,Electronics,2,Tablet,114.213.254.36,30219 Richard Plains,171 Greer Streets,0,101,13
d6359bd3-4ab,927d6189,114.79,Net Banking,Health,1,Desktop,161.85.115.206,7575 Jessica Circles,8450 Holder Ramp,0,24,9
1c37f8db-dc1,6c96b11c,586.93,PayPal,Home,5,Mobile,103.3.244.49,3679 Santos Turnpike Suite 432,411 Juarez Oval Apt. 745,0,322,23
32f3173c-8b9,554cb367,296.39,PayPal,Clothing,5,Mobile,184.96.255.234,73543 Johnson Summit Suite 414,97592 Bryan Ridges Suite 230,0,377,21
5d8bd35c-6dd,1020dba5,791.02,Net Banking,Clothing,2,Tablet,186.155.219.55,120 Wilson Ford,94670 Nathan Knolls,0,300,22
eb253948-cee,36be8b96,231.15,Debit Card,Sports,4,Desktop,51.26.73.92,337 Olivia Knoll,246 Russell Circles Apt. 543,0,163,10
386f1ac1-f21,84d74a59,605.52,PayPal,Toys & Games,1,Tablet,77.170.150.219,38852 Christine Cliff,6731 Willie Cliff Suite 098,0,224,8
43bacc28-ccd,c04fd8b2,946.25,PayPal,Home,1,Tablet,55.8.36.237,026 James Summit Apt. 374,14604 Hartman Wall Suite 455,0,172,1
e7c517c7-928,9d45e077,716.54,Credit Card,Health,3,Tablet,148.8.157.205,532 Wong Light Apt. 486,2055 Roach Club,0,245,15
1a8ff9f2-57f,c6b43764,480.19,Net Banking,Sports,3,Desktop,158.13.104.67,550 Jacob Keys,99816 Stark Shoals,0,293,23
3c7fab58-fdc,dc3c2590,701.06,Net Banking,Clothing,5,Desktop,120.192.1.8,459 Megan Isle,8781 Elizabeth Stream Apt. 425,0,378,22
3869e54e-390,f43a7a83,845.96,Net Banking,Home,2,Mobile,3.78.81.132,1457 Jenkins Falls,64378 Michael Station,0,60,17
83c8d7ba-79c,c6538508,92.63,Net Banking,Home,2,Desktop,104.218.195.224,975 Anthony Ranch,235 Hines Mission,0,24,16
13ea5698-bce,c99d5b26,644.25,Net Banking,Clothing,4,Tablet,144.170.149.55,37564 Fisher Union,783 Montgomery Drives,0,25,21
24c6cd81-824,98610d19,177.23,Debit Card,Clothing,4,Tablet,84.50.6.19,8088 Henderson Hollow Suite 887,43240 Amanda Green,0,47,20
65c8851c-5c0,37a9570c,191.64,Net Banking,Clothing,2,Tablet,4.125.47.90,870 Mills Overpass Apt. 811,5816 Hicks Loop Suite 052,0,86,1
61a7cbf3-da8,649b46b4,455.57,Net Banking,Electronics,1,Mobile,69.182.98.140,3985 Petersen Burg,5896 Barry Mountain,0,78,9
c504c070-70d,81c7e40e,878.54,Credit Card,Toys & Games,5,Tablet,91.62.29.21,298 Douglas Plaza,8591 Bailey Isle,0,388,14
688902a1-1fd,b819ede8,718.49,Credit Card,Toys & Games,5,Desktop,34.65.123.20,5386 Eric Hollow Apt. 120,3873 Jennifer Terrace,0,35,21
87955653-5bd,268ddd4b,488.29,Credit Card,Clothing,1,Desktop,148.249.93.245,9739 Thomas Lakes Apt. 597,249 Karen Haven Suite 289,0,39,9
be181213-e67,5351605d,195.4,Credit Card,Sports,5,Tablet,138.92.214.165,661 Christopher Junctions,929 Mcdonald Rue Apt. 004,0,172,23
108af163-b87,d5de3fdc,15.55,Net Banking,Clothing,5,Desktop,79.26.81.92,70525 Christopher Track Apt. 116,317 Kristin Squares,0,39,19
71a45e1a-c52,34ad7f7e,951.87,Debit Card,Sports,3,Desktop,161.85.199.72,682 Simpson Fort Suite 186,30637 Chris Court,0,381,15
c5014105-6b9,a760a563,696.08,Debit Card,Sports,5,Mobile,144.247.239.36,23602 Gregory Skyway,348 Mooney Wall Apt. 304,0,30,19
9161746c-414,f8a2fff4,324.74,PayPal,Clothing,4,Desktop,119.76.94.145,125 Butler Points Suite 129,727 Kenneth Mountains,0,330,10
68ea1eea-f3d,22aa4872,139.66,Credit Card,Home,2,Desktop,57.167.184.194,85762 Lori Path,1483 Patrick Fork Apt. 084,0,368,7
038ff67b-3fe,4e0f432d,930.15,PayPal,Toys & Games,3,Desktop,201.20.49.229,987 Martin Pines,3165 Juan Ports,0,24,10
cf8aba2d-7a8,b0b8f43c,738.6,Debit Card,Clothing,3,Desktop,12.194.203.29,0416 Stephanie Curve,136 Sarah Lock Suite 950,1,341,6
639d97e5-843,a1cffe0c,338.33,PayPal,Clothing,3,Tablet,205.203.0.76,11527 Jennifer Track Suite 590,30447 David Pike,1,293,9
87492bb1-194,4b4b32ff,419.74,Credit Card,Electronics,1,Desktop,203.43.184.217,1974 Dean Grove Suite 568,1715 Jones Stravenue,0,270,9
36dad0ff-f51,a39de4e9,773.14,Credit Card,Health,5,Tablet,133.230.219.37,16201 Maria Island Apt. 304,053 Rodriguez Glens,0,194,5
2076897d-002,032821f3,859.93,Debit Card,Home,4,Desktop,155.121.17.130,9943 Becky Crescent,4097 Arthur Mews,0,237,18
dc35e58a-ee8,1cee6fcc,847.54,PayPal,Electronics,3,Tablet,13.122.148.62,4013 Figueroa Rue Apt. 510,703 Hodges Park,0,121,1
3e9c752c-f9d,c01e53c1,138.87,Credit Card,Toys & Games,5,Desktop,88.148.154.138,522 Wiley Wells Apt. 991,12624 Robert Mountain,0,63,12
b094d2dc-c17,5d3e293d,571.94,Net Banking,Clothing,5,Mobile,3.117.41.51,7098 Rebecca Fork Suite 092,350 Morgan Turnpike,0,324,0
deb61f1e-8e0,717833ff,393.8,Credit Card,Toys & Games,2,Tablet,191.156.28.164,3921 Russell Turnpike Apt. 149,248 Robert Valley Suite 014,0,30,12
565e36c5-c5f,0dba1f8c,882.36,Credit Card,Electronics,2,Desktop,142.55.192.255,922 Wilson Street Suite 184,18570 Welch Plain Apt. 305,0,101,11
28a692db-115,d1fe6e9a,744.96,Credit Card,Home,2,Desktop,21.169.208.124,23085 Austin Orchard Suite 126,97001 Noah Branch Suite 023,0,336,18
28fdd53d-bd4,80c328d0,575.89,PayPal,Home,4,Mobile,218.126.226.65,2565 Johnson Prairie,87204 Frederick Run,0,350,4
10574fe4-40a,2fb9fc5c,992.98,Credit Card,Sports,4,Tablet,176.89.86.101,19799 Thomas Meadows,4114 Duke Crescent Suite 876,1,26,2
320b7403-3cf,3a8e3700,979.21,Net Banking,Clothing,4,Mobile,166.142.77.52,1572 Hammond Divide,30744 Samantha Point Apt. 870,0,349,2
4d2cc2fd-068,59a33821,926.48,Credit Card,Sports,2,Desktop,148.85.205.164,215 Wagner Trafficway,62312 Harmon Well Suite 426,0,8,16
c7181a6c-892,e79115b1,747.91,PayPal,Toys & Games,5,Tablet,39.23.87.93,7968 Craig Dam Apt. 217,70356 Courtney Streets,0,228,12
1fe0c359-e71,197e96d5,973.3,PayPal,Health,3,Desktop,81.232.145.29,990 Lisa River Apt. 381,18002 Katie Knolls,0,172,23
6ed8203f-922,e47d4307,193.39,Net Banking,Electronics,3,Desktop,140.241.156.70,07572 Alexander Summit Apt. 749,1018 Joann Circle,0,178,4
f78014cc-7e7,f8573378,175.73,PayPal,Clothing,4,Desktop,142.29.183.201,5453 Alyssa Fords,29890 Elizabeth Isle Suite 556,0,263,22
e0c205bb-fa7,1bb0521d,637.0,Debit Card,Health,3,Mobile,157.200.131.178,832 Karl Union,1245 Patrick Trafficway,0,21,3
9fb862dd-9e6,5f9ca9bb,157.38,Credit Card,Toys & Games,5,Desktop,173.0.81.209,40034 Miller Road,21667 Jones Port,0,149,2
adb19892-9ec,c7febfac,739.84,PayPal,Health,1,Tablet,42.20.196.189,8231 Soto Squares,994 Derrick Circles Suite 518,0,115,5
07af4b35-3b0,89e1bd20,622.33,Net Banking,Electronics,1,Mobile,33.101.241.103,82375 Watkins Turnpike Suite 575,9828 Renee Dam Apt. 319,1,340,19
f5ad0343-806,9dbb7bd7,767.16,Debit Card,Home,5,Mobile,133.244.166.247,6900 Denise Rapids,4453 Hammond Road Suite 765,0,215,19
fb38b5c6-7b1,77de97fb,112.45,Credit Card,Home,2,Desktop,160.76.175.15,22856 Jacob Dale,282 Johnson Via,0,132,11
63693576-181,669494af,228.94,Debit Card,Clothing,4,Desktop,220.199.72.47,874 Griffin Forks Apt. 532,3416 Chase Crossroad Suite 131,0,67,2
b3ba1284-95b,b15230a7,426.5,Debit Card,Electronics,4,Tablet,185.126.18.163,05973 Raven Bridge,0185 Graves Mount,0,110,15
e63851dd-5f0,81ff9a07,797.06,Debit Card,Clothing,3,Desktop,206.220.72.50,74159 Darlene Ways,825 Erickson Mountains Suite 677,0,118,0
c40402f6-817,72649225,558.73,Credit Card,Clothing,4,Desktop,29.16.205.86,12228 Cox Corners,02185 Luis Parkways,0,247,7
031545c3-d72,f86cdfc9,301.76,PayPal,Sports,3,Tablet,121.47.8.249,4187 Kim Divide,64785 Phillips Shoal,0,342,14
27ec9b9a-1e9,997ded44,520.03,Credit Card,Home,5,Mobile,82.100.168.131,221 Hensley Rapid Apt. 170,24051 Alexis Forge,0,290,18
bdb3fbe1-b99,d2fcc339,501.32,Net Banking,Toys & Games,5,Desktop,214.93.231.190,86734 Pham Glen Suite 461,4401 Patel Ridges,0,3,21
38ede7fb-b7c,f246ae5d,45.01,Debit Card,Clothing,4,Tablet,188.12.2.62,75427 Benjamin Station Suite 539,9226 Harvey Fork Apt. 078,0,60,5
892e85c1-37f,28ff059c,871.91,Credit Card,Electronics,1,Tablet,208.28.69.0,90015 Foster Station Suite 089,773 Paul Center Apt. 644,0,12,17
e85bdab8-61c,a61c24a7,453.24,PayPal,Clothing,5,Mobile,2.139.81.80,0428 Joshua Isle,6744 Wade Drives,0,12,7
160dbdc8-77b,6e8a9469,263.11,Credit Card,Clothing,4,Tablet,19.162.138.184,801 Gregory Mall Suite 055,5362 Melissa Mills,0,196,14
c504b7e4-184,11067280,740.45,Net Banking,Sports,5,Tablet,169.171.147.95,619 Sharon Light Apt. 404,473 George Parkways,0,258,18
2e953e01-b69,20858dfd,632.81,Debit Card,Health,5,Mobile,98.58.155.188,41630 Adams Bridge Apt. 159,52076 Davis Lane,0,293,23
1202c6bf-c56,78b1d379,606.02,Net Banking,Clothing,1,Tablet,124.249.178.67,644 Christopher Wall Apt. 713,2750 Porter Harbors Apt. 499,0,334,11
4639cdbd-fdd,7ae0da21,624.43,Credit Card,Health,3,Desktop,146.129.71.198,1502 Mckenzie Center Apt. 547,971 Blake Mount,0,209,7
08c6a7d1-8d3,dd5c1d9f,941.54,PayPal,Toys & Games,5,Tablet,106.159.66.66,28645 Peter Square,8342 Miller Court Suite 122,0,84,11
9639e156-db5,94ba184f,789.36,Net Banking,Clothing,1,Tablet,34.148.240.187,4132 Franklin Key,83985 Debra Creek,0,345,1
f6563aac-9e6,c338d187,786.65,Net Banking,Toys & Games,5,Desktop,173.74.92.109,6907 Fernandez Views Suite 958,69478 Wood Dam,0,207,13
9a5a88ea-941,2c88ca1c,219.58,PayPal,Health,2,Tablet,97.30.174.94,471 Amber Corner Suite 245,930 Bobby Ferry Suite 688,0,261,16
261ad790-61b,366cfdaf,523.86,PayPal,Toys & Games,1,Tablet,158.106.110.0,746 Bryan Mission,6874 Brittany Locks,1,114,1
c7ef1b41-1a7,2adbc153,966.97,Credit Card,Clothing,5,Tablet,23.85.174.52,99761 Kramer Road Apt. 722,45062 Christopher Prairie,0,275,4
ec16ac5a-210,a9e2a359,484.49,Net Banking,Home,3,Mobile,66.174.13.63,126 Kari Crossroad,9073 John Inlet,0,185,5
eaca731d-a8b,43e05385,405.77,Credit Card,Toys & Games,4,Mobile,185.75.85.88,8905 Wheeler Fort,49980 Park Extension,0,318,7
8d502c8d-3d7,c7408d62,605.93,Credit Card,Electronics,2,Tablet,157.91.40.55,348 Turner Flat,736 Potts Trace Apt. 406,0,279,2
4d28f9e7-30c,73603e4b,929.66,Debit Card,Sports,4,Tablet,214.249.30.121,377 Flores Creek Apt. 870,64842 Dawn Loop Apt. 588,0,282,17
ac331d90-cb3,368cf925,530.59,PayPal,Clothing,1,Mobile,219.64.173.182,6260 Anne Brook,8663 Sandra Glens Apt. 286,0,338,18
d95c9672-273,f8d7cf93,512.03,PayPal,Sports,3,Mobile,167.232.233.255,1428 Nichols Rapid,753 Harrison Court Suite 319,0,143,7
550f2933-0d7,a1e4a563,651.25,Credit Card,Home,5,Tablet,52.127.151.50,5778 Michael Squares,49916 Kirby Curve,0,348,7
a9268ee0-687,3f7d4186,688.65,Credit Card,Clothing,1,Desktop,55.16.25.152,2052 Mccall Expressway,0614 Tyler Ramp,0,104,4
1bd61435-c2d,7669cd63,506.67,Credit Card,Electronics,3,Mobile,145.161.203.20,913 Carrillo Square,34101 Alison Trail,0,130,19
e5b00622-bb2,919bff73,363.06,Net Banking,Home,1,Desktop,116.93.246.111,985 Robert Fall Apt. 344,50691 Montgomery Mission,0,250,20
a94156aa-f25,f6e39868,429.52,Credit Card,Home,5,Mobile,209.208.66.251,615 West Islands Apt. 138,7510 Patrick Ridge,0,104,5
7f282c2b-5cc,b532ef74,363.41,PayPal,Toys & Games,3,Tablet,2.216.5.133,550 Carter Meadows,7413 Cuevas Estates Suite 502,0,327,20
4b823b46-96e,e3ce794b,84.92,Debit Card,Home,2,Mobile,214.215.168.144,0401 Cindy Roads,1856 Miller Brooks,0,345,20
bce662db-949,df00969b,21.77,Debit Card,Toys & Games,1,Mobile,186.151.247.236,514 Jenna Circle,433 Lee Dale Apt. 669,0,145,18
c6010b27-175,b9e7508a,842.69,Net Banking,Sports,3,Mobile,204.19.142.155,722 Lozano Field,533 Shawn Extension,0,269,18
381829c1-aca,6a335441,489.65,Debit Card,Sports,4,Tablet,94.177.210.131,1611 Jackson Brooks Suite 058,01951 Neal Manor,0,129,19
2431e859-65b,8b259f49,694.52,Credit Card,Health,1,Desktop,102.96.125.100,4381 King Run Suite 163,2887 Patricia Trail Apt. 031,0,89,10
fd5a1fef-895,56ab98cb,413.23,Net Banking,Clothing,1,Mobile,150.160.87.84,5816 Jenkins Well Apt. 824,4817 Brooke Knoll,1,50,9
176aff84-4da,efdbbee8,687.33,Net Banking,Toys & Games,3,Tablet,125.9.35.227,890 Robert Camp Apt. 150,232 Waller Lane,0,350,23
179a2a19-684,c2a8163f,398.55,PayPal,Health,3,Tablet,94.38.26.159,37723 Williams Isle,9009 Smith Club Suite 415,0,323,1
7128fa04-a3b,9367acc5,330.1,PayPal,Electronics,4,Tablet,90.121.218.62,16098 Douglas Village Apt. 179,0323 Ashley Station Suite 802,0,259,23
3fb61fbb-54f,68012bd9,972.93,Net Banking,Electronics,5,Mobile,186.246.202.171,6303 Hall Alley,973 Gloria Well,0,214,3
ae38809d-db4,bb3f2366,271.67,Credit Card,Home,4,Tablet,47.82.177.166,91666 David Hollow Apt. 831,719 Calderon Inlet Apt. 214,0,60,8
49a3b50e-343,7195348f,996.34,Net Banking,Electronics,4,Tablet,55.200.165.246,7177 Kristina Expressway Suite 645,06917 Tapia Ridges Apt. 163,0,345,0
fc9c56b5-119,9f78d295,597.33,PayPal,Health,2,Desktop,121.58.113.89,3302 Murillo Ferry Apt. 298,70419 Hernandez Alley,0,245,11
f70cbb82-918,5c0f31c3,935.62,Net Banking,Health,4,Mobile,44.197.234.216,759 Robinson Centers Apt. 169,35690 Brittany Harbors Apt. 705,0,52,3
ce61159e-34a,921273bc,416.13,Credit Card,Toys & Games,2,Desktop,94.84.163.211,5506 Rebecca Via Apt. 327,948 Stephen Harbors,0,172,10
68074873-778,05d33d69,596.65,Debit Card,Sports,1,Mobile,185.65.85.170,0037 David Extension,06310 Edward Walks Apt. 021,0,140,17
f489afff-665,b9eef886,747.13,Net Banking,Home,5,Tablet,5.75.149.5,7120 Michael Villages,79940 Gregory Mews,0,390,13
f9bee3ac-015,fe80c42f,950.49,Net Banking,Health,3,Mobile,122.68.129.154,119 Orr Lake Apt. 246,93041 Jones Ferry,0,112,23
1ae293ca-41a,85bb4d34,156.05,Debit Card,Clothing,2,Desktop,24.178.222.121,348 Kathryn Ford,947 Bennett Throughway Apt. 023,0,33,13
b27281c7-6ac,a65b2503,506.49,Debit Card,Electronics,5,Mobile,30.175.190.208,4078 Wang Branch,1951 Kathleen Lodge,0,227,11
0a91292b-901,251a579c,773.04,Net Banking,Home,4,Tablet,34.128.132.245,9931 Juan Mission,792 Tonya Point,0,74,10
8f02f3f1-7af,db363a21,803.64,Credit Card,Electronics,3,Desktop,170.92.58.31,22478 Buckley Ville Apt. 772,1079 Stephanie Center Apt. 283,0,301,4
7e5da114-d29,f2e6db64,311.25,Credit Card,Health,2,Tablet,38.71.236.140,61599 Clarke Forks,787 Munoz Glen Apt. 131,0,164,9
b9ead263-3e7,45dbae8e,526.89,Credit Card,Home,3,Mobile,164.179.93.91,2188 Briana Road Apt. 617,6097 Debbie Road,0,218,12
b33ff23c-20f,791bb4f2,628.21,PayPal,Toys & Games,3,Mobile,36.110.33.185,9464 Taylor Plaza Suite 417,80257 Mann Island,0,198,19
0342f0e2-176,4b961462,77.9,Net Banking,Health,1,Mobile,195.255.58.167,407 Allen Ferry Apt. 548,149 Orr Glen,0,280,2
d8dfc89c-fb1,4e553245,59.7,Credit Card,Health,4,Desktop,169.195.214.38,05328 Stephens Shoals Suite 495,839 Barry Inlet Suite 435,0,278,11
dd5accdf-755,af87cd21,677.32,PayPal,Home,1,Tablet,183.109.35.15,31201 Scott Walk Suite 033,9053 Christian Union,0,260,6
f8a5122c-680,f3f986c4,514.37,Net Banking,Sports,2,Tablet,131.46.192.47,19709 Harris Fords,410 Russell Trail,0,184,0
76c4a9ee-45a,41d9a527,924.28,PayPal,Health,2,Tablet,187.196.113.159,714 Jason Path Apt. 729,73226 Maria Inlet,0,366,4
1cd9a58d-434,dd4168e4,927.96,Credit Card,Electronics,3,Desktop,50.55.47.187,34935 Lisa Corner,996 Williams Fork Suite 548,0,83,2
1eb26798-9af,7699c7a4,827.76,Debit Card,Home,1,Tablet,88.232.107.49,6350 Carolyn Alley Apt. 715,6807 Amy Well,0,357,20
1a30528a-8a6,d63de2ae,297.95,Debit Card,Toys & Games,2,Desktop,173.184.33.161,404 Jason Valleys Suite 288,638 Hodge Light,0,107,0
c2afaacf-246,e01cec40,573.18,Credit Card,Health,5,Desktop,170.83.122.197,081 Elizabeth Meadow,636 Davis Pike,0,143,10
19c00395-8cf,0081c233,366.14,Net Banking,Health,3,Mobile,205.4.222.100,4686 Hughes Flat Apt. 197,70263 Hall Ranch,0,263,1
2a12cb24-682,74e7a94b,816.61,PayPal,Clothing,1,Tablet,67.185.76.63,3607 Daniel Union Apt. 529,762 Sarah Extensions Suite 486,0,82,15
003d1441-44e,b4cb2eee,505.32,PayPal,Health,4,Mobile,165.102.187.245,198 Mendez Mews Suite 163,28414 Dixon Landing,0,322,5
0a1dfba3-87c,cb6fed59,258.17,PayPal,Clothing,3,Mobile,177.35.59.247,866 John Island,669 Mccall Port Apt. 571,0,146,1
a796ac8e-5b0,46b367cd,655.3,Net Banking,Sports,3,Mobile,83.160.155.234,149 Barbara Land Suite 330,42482 Jaclyn Road,0,328,15
a96cc991-5c7,59a7ad93,536.66,Net Banking,Clothing,2,Mobile,89.219.236.120,25660 Jessica Via Suite 887,4525 Paula Grove Suite 476,0,15,8
743b2358-0f6,3413375b,224.68,Credit Card,Sports,3,Desktop,201.114.113.67,997 Grant Field,05461 Combs Well,0,45,3
de04b7ff-989,aa0e281a,144.15,Credit Card,Electronics,5,Mobile,13.131.67.240,7838 Gibson Common,8169 Daniel Shores,0,360,14
eb984de0-11c,297d0644,470.81,Net Banking,Toys & Games,1,Desktop,59.17.190.186,2087 Leah Skyway,840 Nelson Hill Apt. 754,0,112,4
39078065-604,71adaabe,815.39,Credit Card,Health,5,Desktop,64.91.69.162,2539 Simmons Mount Apt. 648,4602 Angela Plaza,0,346,7
8b97db1d-63d,46f7b63d,467.4,PayPal,Clothing,3,Tablet,52.38.218.133,22686 Xavier Mission,1911 Derek Ports,0,315,7
71e0e4a7-bdf,d8be6e55,65.86,Debit Card,Home,3,Mobile,24.183.166.183,37818 Weaver Dam Apt. 173,42009 Rodriguez Village,0,387,2
7a3e7c36-45a,4b55f8f3,246.71,Net Banking,Home,3,Tablet,45.177.171.175,813 Hunter Loop Apt. 801,433 Darrell Islands Apt. 527,0,309,13
1951a1f9-7de,39edcd1b,374.47,Credit Card,Sports,2,Mobile,80.187.119.34,060 Watson Walks,8516 Mills Loaf Apt. 669,0,288,0
